Smp Year,Well,Smp date,SMP,Name,DOB,Cyst,Sex,Age,Unit,Unit2,Unit Type,Site,Male S,Leader?,Overthrown?,OD_Values,Concentration,Calculation,Results,Plate,Series,V=WellOD-AvgN/AvgP-AvgN,ODV,S,AVG NOD,AVG POD
2015,G4,5/21/2015,191,Otangle,4/15/2004,N,M,A,D,D,OMU,SK,F,UN,UN,0.132,2.573,2.6,negative,2,S,-0.017851911,-1.785191083,N,0.08525,1.8765
2015,B6,5/21/2015,192,Zoo,3/26/2001,N,F,A,Z3,Z3,OMU,SK,NA,NA,NA,0.184,Range?,Range?,negative,1,S,0.040738187,4.073818671,N,0.075,1.947
2015,C6,5/21/2015,193,Okidoki,UN,Y,F,A,O,O,OMU,SK,NA,NA,NA,3.086,217.759,217.8,POSITIVE,1,S,2.942738187,294.2738187,P,0.0735,0.599
2015,E7,5/21/2015,194,Lennon,12/6/2005,N,M,A,K,K,OMU,SK,L,C,N,0.267,5.127,5.1,negative,1,S,0.123738187,12.37381867,N,0.0825,1.846
2015,D10,5/22/2015,195,Naughty,6/15/2008,N,F,A,N,N,OMU,SK,NA,NA,NA,0.277,13.542,13.5,negative,11,S,0.16760954,16.76095403,N,0.075,1.947
2015,G8,5/22/2015,196,Ernie,7/15/2001,Y,M,A,Z3,Z3,OMU,SK,F,N,UN,1.675,72.917,72.9,POSITIVE,1,S,1.531738187,153.1738187,P,0.08075,2.2945
2015,F9,5/22/2015,197,Okidoki,UN,Y,F,A,O,O,OMU,SK,NA,NA,NA,2.154,103.252,103.3,POSITIVE,1,S,2.010738187,201.0738187,P,0.0735,0.599
2015,C7,5/22/2015,198,Mary,8/25/1997,Y,F,A,M1,M1,OMU,SK,NA,NA,NA,0.657,54.072,54.1,POSITIVE,7,S,0.546618609,54.6618609,P,0.08775,1.413
2015,E12,5/22/2015,199,Ernie,7/15/2001,Y,M,A,Z3,Z3,OMU,SK,F,N,UN,1.665,72.386,72.4,POSITIVE,1,S,1.521738187,152.1738187,P,0.0675,1.825
2015,E3,6/6/2015,200,Wakawaca,7/23/2005,N,M,A,Z3,Z3,OMU,SK,L,C,N,0.124,1.913,1.9,negative,2,S,-0.025851911,-2.585191083,N,0.08075,2.034
2015,E3,6/6/2015,201,Keegle,3/1/2001,N,F,A,K,K,OMU,SK,NA,NA,NA,0.183,Range?,Range?,negative,1,S,0.039738187,3.973818671,N,0.08775,1.413
2015,C10,6/6/2015,202,Nicki,UN,N,F,A,U,U,OMU,SK,NA,NA,NA,2.574,233.994,234,POSITIVE,7,S,2.463618609,246.3618609,P,0.1035,2.603
2015,F7,6/6/2015,203,Otangle,4/15/2004,N,M,A,D,D,OMU,SK,F,UN,UN,0.133,Range?,Range?,negative,1,S,-0.010261813,-1.026181329,N,0.0735,0.599
2015,H7,6/6/2015,204,Yoshi,3/9/2006,N,M,A,Z5,Z5,OMU,SK,F,O,Y,1.204,49.504,49.5,POSITIVE,1,S,1.060738187,106.0738187,P,0.083,1.0945
2015,A11,6/6/2015,206,Yoshi,3/9/2006,N,M,A,Z5,Z5,OMU,SK,F,O,Y,0.908,36.374,36.4,POSITIVE,1,S,0.764738187,76.47381867,P,0.08075,2.034
2015,D11,6/7/2015,208,Yoshi,3/9/2006,N,M,A,Z5,Z5,OMU,SK,F,O,Y,1.266,52.347,52.3,POSITIVE,1,S,1.122738187,112.2738187,P,0.07625,0.7305
2015,C6,6/7/2015,209,Debra,5/1/1997,Y,F,A,D,D,OMU,SK,NA,NA,NA,1.669,155.421,155.4,POSITIVE,2,S,1.519148089,151.9148089,P,0.0675,1.825
2015,D3,6/8/2015,210,Fabio,4/5/2006,N,M,A,Z5,Z5,OMU,SK,L,C,N,0.251,3.753,3.8,negative,1,S,0.107738187,10.77381867,N,0.08075,2.2945
2015,A3,6/8/2015,211,Zeus,4/12/1998,Y,M,A,Z5,Z5,OMU,SK,F,O,Y,1.713,75.029,75,POSITIVE,1,S,1.569738187,156.9738187,P,0.08525,1.8765
2015,H6,6/8/2015,212,Okidoki,UN,Y,F,A,O,O,OMU,SK,NA,NA,NA,2.267,111.924,111.9,POSITIVE,1,S,2.123738187,212.3738187,P,0.0735,0.599
2015,G7,6/8/2015,213,Devil,1/2/1999,N,M,A,D,D,OMU,SK,F,O,Y,0.652,53.681,53.7,POSITIVE,7,S,0.541618609,54.1618609,P,0.10075,1.775
2015,F8,6/8/2015,214,Zion,1/1/1997,N,F,A,Z5,Z5,OMU,SK,NA,NA,NA,0.174,Range?,Range?,negative,1,S,0.030738187,3.073818671,N,0.0735,0.599
2015,C11,6/8/2015,217,Ernie,7/15/2001,Y,M,A,Z3,Z3,OMU,SK,F,N,UN,2.037,94.942,94.9,POSITIVE,1,S,1.893738187,189.3738187,P,0.08075,2.2945
2015,A5,6/8/2015,218,Wakawaca,7/23/2005,N,M,A,Z3,Z3,OMU,SK,L,C,N,0.12,1.569,1.6,negative,2,S,-0.029851911,-2.985191083,N,0.0735,0.599
2015,B3,6/8/2015,219,Debra,5/1/1997,Y,F,A,D,D,OMU,SK,NA,NA,NA,2.863,177.466,177.5,POSITIVE,1,S,2.719738187,271.9738187,P,0.0675,1.825
2015,C3,6/8/2015,220,Otangle,4/15/2004,N,M,A,D,D,OMU,SK,F,UN,UN,0.171,Range?,Range?,negative,1,S,0.027738187,2.773818671,N,0.08075,2.034
2015,G10,6/8/2015,221,Wakawaca,7/23/2005,N,M,A,Z3,Z3,OMU,SK,L,C,N,0.126,Range?,Range?,negative,7,S,0.015618609,1.561860897,N,0.12275,3.9115
2015,C4,6/8/2015,222,Yoshi,3/9/2006,N,M,A,Z5,Z5,OMU,SK,F,O,Y,3.303,276.464,276.5,POSITIVE,1,S,3.159738187,315.9738187,P,0.08075,2.2945
2015,B5,6/8/2015,223,Ernie,7/15/2001,Y,M,A,Z3,Z3,OMU,SK,F,N,UN,2.435,126.559,126.6,POSITIVE,1,S,2.291738187,229.1738187,P,0.07025,1.7505
2015,E4,6/8/2015,224,Wakawaca,7/23/2005,N,M,A,Z3,Z3,OMU,SK,L,C,N,0.188,Range?,Range?,negative,1,S,0.044738187,4.473818671,N,0.083,1.0945
2015,C5,6/8/2015,225,Ernie,7/15/2001,Y,M,A,Z3,Z3,OMU,SK,F,N,UN,2.987,198.213,198.2,POSITIVE,1,S,2.843738187,284.3738187,P,0.14225,2.4285
2015,F5,6/8/2015,226,Otangle,4/15/2004,N,M,A,D,D,OMU,SK,F,UN,UN,0.165,Range?,Range?,negative,1,S,0.021738187,2.173818671,N,0.08525,1.8765
2015,H5,6/8/2015,227,Debra,5/1/1997,Y,F,A,D,D,OMU,SK,NA,NA,NA,1.416,59.524,59.5,POSITIVE,1,S,1.272738187,127.2738187,P,0.0675,1.825
2015,F4,6/8/2015,215-216,Debra,5/1/1997,Y,F,A,D,D,OMU,SK,NA,NA,NA,1.502,,,,1,S,1.358738187,135.8738187,P,0.0675,1.825
2015,F7,6/10/2015,228,Yoshi,3/9/2006,N,M,A,Z5,Z5,OMU,SK,F,O,Y,1.529,119.866,119.9,POSITIVE,7,S,1.418618609,141.8618609,P,0.079,2.5995
2015,F12,6/10/2015,229,Sega,8/17/2004,N,M,A,M2,M2,OMU,SK,L,C,N,0.176,Range?,Range?,negative,1,S,0.032738187,3.273818671,N,0.166,1.8345
2015,D12,6/10/2015,230,Okidoki,UN,Y,F,A,O,O,OMU,SK,NA,NA,NA,2.002,92.625,92.6,POSITIVE,1,S,1.858738187,185.8738187,P,0.0735,0.599
2015,H12,6/10/2015,231,Bumblebee,4/19/2001,N,M,A,G,G,OMU,SK,L,C,N,0.163,Range?,Range?,negative,1,S,0.019738187,1.973818671,N,0.079,2.5995
2015,E7,6/10/2015,232,Ghost,10/24/2007,Y,F,A,G,G,OMU,SK,NA,NA,NA,0.801,65.021,65,POSITIVE,7,S,0.690618609,69.0618609,P,0.14225,2.4285
2015,F11,6/10/2015,233,Yoshi,3/9/2006,N,M,A,Z5,Z5,OMU,SK,F,O,Y,1.028,41.616,41.6,POSITIVE,1,S,0.884738187,88.47381867,P,0.166,1.8345
2015,G5,6/10/2015,234,Fabio,4/5/2006,N,M,A,Z5,Z5,OMU,SK,L,C,N,0.172,Range?,Range?,negative,1,S,0.028738187,2.873818671,N,0.14225,2.4285
2014,G8,9/15/2014,187,Midge,11/4/2002,N,F,A,M2,M2,OMU,SK,NA,NA,NA,0.221,Range?,Range?,negative,6,S,0.071148089,7.114808917,N,0.08775,1.413
2014,B8,9/15/2014,188,Cuervo,9/30/2010,N,M,J,C5,C5,OMU,SK,NA,NA,NA,0.225,Range?,Range?,negative,3,W,0.075148089,7.514808917,N,0.08775,1.413
2014,C8,9/15/2014,189,Tecate,9/2/2007,N,M,SA,C5,C5,OMU,SK,NA,NA,NA,0.239,Range?,Range?,negative,3,W,0.125479199,12.54791988,N,0.075,1.947
2014,A6,9/15/2014,190,Debra,5/1/1997,Y,F,A,D,D,OMU,SK,NA,NA,NA,0.733,66.683,66.7,POSITIVE,10,S,0.459137563,45.91375632,P,0.129,0.8905
2014,H9,9/15/2014,191,Dessie,1/27/2003,N,F,A,D,D,OMU,SK,NA,NA,NA,0.109,Range?,Range?,negative,3,S,-0.00039046,-0.03904597,N,0.079,2.5995
2014,A6,9/15/2014,192,Devil,1/2/1999,N,M,A,D,D,OMU,SK,L,C,Y,0.141,Range?,Range?,negative,12,S,0.010319678,1.031967759,N,0.08525,1.8765
