ORDER,UNIT,NAME,ID,SEX,EVENT,DATE,STATUS,MOM,INF.NAME
3,B1,Bitsy,BIT,F,DOD,11/1/09,,Beatrice,
4,B1,Bitsy,BIT,F,END,11/1/09,,Beatrice,
5,B1,Bitsy,BIT,F,Fission,11/1/09,,Beatrice,
6,B1,Bitsy,BIT,F,Independent,NA,Natal,Beatrice,
1,B1,Bjorn,BJO,M,DOB,10/12/12,Natal,Bryonny,
2,B1,Bjorn,BJO,M,START,10/12/12,Natal,Bryonny,
3,B1,Bjorn,BJO,M,Takeover,4/5/13,Natal,Bryonny,
4,B1,Bjorn,BJO,M,Independent,10/3/13,Natal,Bryonny,
5,B1,Bjorn,BJO,M,DOD,3/9/14,Natal,Bryonny,
6,B1,Bjorn,BJO,M,END,3/9/14,Natal,Bryonny,
1,B,Blarney,BLA,F,DOB,2/16/09,Natal,Bee,
2,B,Blarney,BLA,F,Takeover,7/24/09,Natal,Bee,
3,B1,Blarney,BLA,F,Independent,9/18/09,Natal,Bee,
4,B1,Blarney,BLA,F,Fission,11/1/09,Natal,Bee,
5,B1,Blarney,BLA,F,START,2/16/09,Natal,Bee,
6,B1,Blarney,BLA,F,Takeover,4/5/13,Natal,Bee,
7,B1,Blarney,BLA,F,Female maturation,6/10/13,C,Bee,
8,B1,Blarney,BLA,F,Emigration - Adult female,9/16/13,C,Bee,
10,Q,Blarney,BLA,F,Fusion,9/16/13,,,
9,Q,Blarney,BLA,F,Immigration - Adult female,9/16/13,C,Bee,
11,Q,Blarney,BLA,F,Conception,4/4/14,P,Bee,Qweef
12,Q,Blarney,BLA,F,First Birth,10/1/14,L,Bee,Qweef
13,Q,Blarney,BLA,F,DOD,4/29/15,,Bee,
14,Q,Blarney,BLA,F,END,4/29/15,,Bee,
1,B2,Blinkie,BLI,M,DOB,9/1/10,Natal,Bombolino,
2,B2,Blinkie,BLI,M,START,9/1/10,Natal,Bombolino,
3,B2,Blinkie,BLI,M,END,NA,,Bombolino,
4,B2,Blinkie,BLI,M,Independent,NA,Natal,Bombolino,
1,G,Blomkvist,BLO,M,DOB,11/27/10,Natal,Gypsy,
2,G,Blomkvist,BLO,M,START,11/27/10,Natal,Gypsy,
3,G,Blomkvist,BLO,M,Independent,11/21/12,Natal,Gypsy,
4,G,Blomkvist,BLO,M,Mom died,10/22/15,Natal,Gypsy,
5,G,Blomkvist,BLO,M,END,12/26/15,,Gypsy,
1,R,Boggle,BOG,M,DOB,1/26/09,Natal,Rita,
2,R,Boggle,BOG,M,START,1/26/09,Natal,Rita,
3,R,Boggle,BOG,M,Independent,5/14/10,Natal,Rita,
4,R,Boggle,BOG,M,END,NA,,Rita,
1,B,Bokkie,BOK,F,DOB,6/16/07,Natal,Boo,
2,B,Bokkie,BOK,F,START,6/16/07,,Boo,
4,B,Bokkie,BOK,F,DOD,7/16/08,,Boo,
5,B,Bokkie,BOK,F,END,7/16/08,,Boo,
3,B,Bokkie,BOK,F,Mom died,7/16/08,,,
1,B,Bolivia,BOL,M,DOB,1/1/05,Natal,Barbara,
2,B,Bolivia,BOL,M,START,1/1/06,Natal,Barbara,
3,B,Bolivia,BOL,M,Independent,4/18/06,Natal,Barbara,
4,B,Bolivia,BOL,M,END,NA,,Barbara,
1,B,Bombolino,BOM,F,DOB,10/3/02,Natal,Betty,
3,B,Bombolino,BOM,F,Takeover,4/17/06,,Betty,
4,B,Bombolino,BOM,F,START,5/3/07,,Betty,
5,B,Bombolino,BOM,F,Female maturation,5/17/07,C,Betty,
6,B,Bombolino,BOM,F,Conception,2/13/08,P,Betty,Bella
7,B,Bombolino,BOM,F,First Birth,8/14/08,L,Betty,Bella
8,B,Bombolino,BOM,F,Wean (swell),7/10/09,C,Betty,Bella
9,B,Bombolino,BOM,F,Takeover,7/24/09,C,Betty,
10,B2,Bombolino,BOM,F,Fission,11/1/09,C,Betty,
11,B2,Bombolino,BOM,F,Conception,3/2/10,P,Betty,Blinkie
12,B2,Bombolino,BOM,F,Mom died,8/17/10,,,
13,B2,Bombolino,BOM,F,Birth,9/1/10,L,Betty,Blinkie
14,B2,Bombolino,BOM,F,END,6/17/11,,Betty,
2,B,Bombolino,BOM,F,Independent,NA,Natal,Betty,
1,B1,Bongo,BON,M,DOB,5/11/10,Natal,Bryonny,
2,B1,Bongo,BON,M,START,5/11/10,Natal,Bryonny,
3,B1,Bongo,BON,M,Independent,3/17/12,Natal,Bryonny,
4,B1,Bongo,BON,M,END,NA,,Bryonny,
1,B,Boo,BOO,F,DOB,10/5/01,Natal,,
3,B,Boo,BOO,F,Takeover,4/17/06,,,
4,B,Boo,BOO,F,Female maturation,5/19/06,C,,
5,B,Boo,BOO,F,START,5/19/06,C,,
6,B,Boo,BOO,F,Conception,12/15/06,P,,Bokkie
7,B,Boo,BOO,F,First Birth,6/16/07,L,,Bokkie
N,B,Boo,BOO,F,Cyst,4/1/08,,,
9,B,Boo,BOO,F,DOD,7/16/08,,,
10,B,Boo,BOO,F,END,7/16/08,,,
8,B,Boo,BOO,F,Inf Death,7/16/08,C,,Bokkie
2,B,Boo,BOO,F,Independent,NA,Natal,,
1,B1,Borneo,BOR,F,DOB,1/28/12,Natal,Beverly,
2,B1,Borneo,BOR,F,START,1/28/12,Natal,Beverly,
3,B1,Borneo,BOR,F,Takeover,4/5/13,Natal,Beverly,
4,B1,Borneo,BOR,F,Independent,6/5/13,Natal,Beverly,
5,B1,Borneo,BOR,F,END,12/26/15,,Beverly,
1,B1,Bossy,BOS,F,DOB,9/25/10,Natal,Brindle,
2,B1,Bossy,BOS,F,START,9/25/10,Natal,Brindle,
3,B1,Bossy,BOS,F,Independent,6/18/12,Natal,Brindle,
4,B1,Bossy,BOS,F,Takeover,4/5/13,Natal,Brindle,
5,B1,Bossy,BOS,F,Female maturation,12/17/14,C,Brindle,
6,B1,Bossy,BOS,F,END,12/26/15,,Brindle,
1,B,Botox,BOT,F,DOB,12/15/04,Natal,Brenda,
3,B,Botox,BOT,F,Female maturation,3/7/09,C,Brenda,
4,B,Botox,BOT,F,START,3/7/09,C,Brenda,
5,B,Botox,BOT,F,Takeover,7/24/09,C,Brenda,
6,B2,Botox,BOT,F,Fission,11/1/09,C,Brenda,
7,B2,Botox,BOT,F,Conception,3/22/10,P,Brenda,Brazil
8,B2,Botox,BOT,F,First Birth,9/21/10,L,Brenda,Brazil
9,B2,Botox,BOT,F,END,6/17/11,,Brenda,
2,B,Botox,BOT,F,Independent,NA,Natal,Brenda,
1,B1,Boulder,BOU,M,DOB,10/2/14,Natal,Beverly,
2,B1,Boulder,BOU,M,START,10/2/14,Natal,Beverly,
3,B1,Boulder,BOU,M,END,12/26/15,Natal,Beverly,
1,B1,Box,BOX,M,DOB,10/17/15,Natal,Bronte,
2,B1,Box,BOX,M,START,10/17/15,Natal,Bronte,
3,B1,Box,BOX,M,END,12/26/15,,,
1,G,Boytjie,BOY,M,DOB,11/24/07,Natal,Glenda,
2,G,Boytjie,BOY,M,START,11/24/07,Natal,Glenda,
3,G,Boytjie,BOY,M,Independent,10/28/09,Natal,Glenda,
4,G,Boytjie,BOY,M,Subadult 2,10/1/14,,,
5,G,Boytjie,BOY,M,Emigration - JUV/SA male,10/25/14,Natal,Glenda,
6,G,Boytjie,BOY,M,Immigration - JUV/SA male,3/18/15,Natal,Glenda,
7,G,Boytjie,BOY,M,Major injury,3/18/15,Natal,Glenda,
8,G,Boytjie,BOY,M,END,12/26/15,,Glenda,
1,B2,Brazil,BRA,F,DOB,9/21/10,Natal,Botox,
2,B2,Brazil,BRA,F,END,6/17/11,,Botox,
3,B2,Brazil,BRA,F,Female maturation,NA,C,Botox,
4,B2,Brazil,BRA,F,Independent,NA,Natal,Botox,
7,B2,Brazil,BRA,F,START,9/21/10,,Botox,
1,B,Brenda,BRE,F,DOB,6/21/95,Natal,,
5,B,Brenda,BRE,F,Birth,12/15/04,L,,Botox
6,B,Brenda,BRE,F,Takeover,4/17/06,,,
7,B,Brenda,BRE,F,START,5/17/06,C,,
8,B,Brenda,BRE,F,Takeover,7/24/09,C,,
9,B2,Brenda,BRE,F,Fission,11/1/09,C,,
10,B2,Brenda,BRE,F,END,6/17/11,,,
3,B,Brenda,BRE,F,Female maturation,NA,C,,
4,B,Brenda,BRE,F,First Birth,NA,L,,
2,B,Brenda,BRE,F,Independent,NA,Natal,,
1,B,Brindle,BRI,F,DOB,12/1/05,Natal,Bryonny,
2,B,Brindle,BRI,F,Takeover,4/17/06,,Bryonny,
3,B,Brindle,BRI,F,Independent,9/9/06,Natal,Bryonny,
4,B,Brindle,BRI,F,Takeover,7/24/09,,Bryonny,
5,B1,Brindle,BRI,F,START,7/30/09,,Bryonny,
6,B1,Brindle,BRI,F,Fission,11/1/09,,Bryonny,
7,B1,Brindle,BRI,F,Female maturation,11/27/09,C,Bryonny,
8,B1,Brindle,BRI,F,Conception,3/26/10,P,Bryonny,Bossy
9,B1,Brindle,BRI,F,First Birth,9/25/10,L,Bryonny,Bossy
10,B1,Brindle,BRI,F,Wean (swell),6/18/12,C,Bryonny,Bossy
11,B1,Brindle,BRI,F,Takeover,4/5/13,C,Bryonny,
12,B1,Brindle,BRI,F,Conception,11/24/13,P,Bryonny,Basil
13,B1,Brindle,BRI,F,Mom died,12/20/13,,Bryonny,
14,B1,Brindle,BRI,F,Birth,5/25/14,L,Bryonny,Basil
15,B1,Brindle,BRI,F,END,12/26/15,,Bryonny,
1,B,Bronte,BRO,F,DOB,11/12/06,Natal,Birtha,
2,B,Bronte,BRO,F,Independent,5/9/08,Natal,Birtha,
3,B,Bronte,BRO,F,Takeover,7/24/09,,Birtha,
4,B1,Bronte,BRO,F,Fission,11/1/09,,Birtha,
5,B1,Bronte,BRO,F,Female maturation,6/4/11,C,Birtha,
6,B1,Bronte,BRO,F,Conception,6/20/11,P,Birtha,Dante
7,B1,Bronte,BRO,F,START,7/8/11,P,Birtha,
8,B1,Bronte,BRO,F,First Birth,12/16/11,L,Birtha,Dante
9,B1,Bronte,BRO,F,Wean (swell),3/13/13,C,Birtha,Dante
10,B1,Bronte,BRO,F,Takeover,4/5/13,C,Birtha,
11,B1,Bronte,BRO,F,Mom died,6/6/13,Natal,Birtha,
12,B1,Bronte,BRO,F,Conception,1/17/14,P,Birtha,Biggie
13,B1,Bronte,BRO,F,Birth,7/19/14,L,Birtha,Biggie
14,B1,Bronte,BRO,F,Inf Death,3/2/15,C,Birtha,Biggie
15,B1,Bronte,BRO,F,Conception,4/20/15,P,Birtha,Box
16,B1,Bronte,BRO,F,Birth,10/17/15,L,Birtha,Box
17,B1,Bronte,BRO,F,END,12/26/15,,Birtha,
1,B,Bryonny,BRY,F,DOB,12/26/88,Natal,,
6,B,Bryonny,BRY,F,Birth,12/1/05,L,,Brindle
7,B,Bryonny,BRY,F,START,2/1/06,L,,Brindle
8,B,Bryonny,BRY,F,Takeover,4/17/06,L,,Brindle
9,B,Bryonny,BRY,F,Wean (swell),9/9/06,C,,Brindle
10,B,Bryonny,BRY,F,Conception,11/5/06,P,,Bimbi
11,B,Bryonny,BRY,F,Birth,5/7/07,L,,Bimbi
12,B,Bryonny,BRY,F,Wean (swell),5/9/08,C,,Bimbi
13,B,Bryonny,BRY,F,Takeover,7/24/09,C,,
14,B1,Bryonny,BRY,F,Fission,11/1/09,C,,
15,B1,Bryonny,BRY,F,Conception,11/9/09,P,,Bongo
16,B1,Bryonny,BRY,F,Birth,5/11/10,L,,Bongo
17,B1,Bryonny,BRY,F,Wean (swell),3/17/12,C,,Bongo
18,B1,Bryonny,BRY,F,Conception,4/11/12,P,,Bjorn
19,B1,Bryonny,BRY,F,Birth,10/12/12,L,,Bjorn
20,B1,Bryonny,BRY,F,Takeover,4/5/13,L,,Bjorn
21,B1,Bryonny,BRY,F,Wean (swell),10/3/13,C,,Bjorn
22,B1,Bryonny,BRY,F,DOD,12/20/13,,,
23,B1,Bryonny,BRY,F,END,12/20/13,,,
1,A,Bryonny,BRY,F,Inf Death,3/9/14,Natal,Alexandra,
5,B,Bryonny,BRY,F,Birth,NA,L,,Bee
3,B,Bryonny,BRY,F,Female maturation,NA,C,,
4,B,Bryonny,BRY,F,First Birth,NA,L,,Beatrice
2,B,Bryonny,BRY,F,Independent,NA,,,
1,unknown,Bubba,BUB,M,DOB,7/4/98,,,
N,M,Bubba,BUB,M,Cyst,3/1/08,,,
2,M,Bubba,BUB,M,START,4/22/08,Leader,,
3,M,Bubba,BUB,M,Takes over unit,4/22/08,Leader,,
4,M,Bubba,BUB,M,Overthrown,1/1/10,Former leader,,
6,M,Bubba,BUB,M,DIS,2/20/11,Former leader,,
5,M,Bubba,BUB,M,END,2/20/11,Former leader,,
1,B1,Bucket,BUC,F,DOB,7/13/14,Natal,Buffy,
2,B1,Bucket,BUC,F,START,7/18/14,,Buffy,
3,B1,Bucket,BUC,F,END,12/26/15,,,
2,B,Buffy,BUF,F,Independent,5/17/08,Natal,Barbara,
1,B,Buffy,BUF,F,DOB,9/3/08,Natal,Barbara,transfer from Keyser- get rid of Keyser in all documents?
3,B,Buffy,BUF,F,Takeover,7/24/09,,Barbara,
4,B1,Buffy,BUF,F,Fission,11/1/09,C,Barbara,
5,B1,Buffy,BUF,F,START,9/3/08,,Barbara,
6,B1,Buffy,BUF,F,Takeover,4/5/13,C,Barbara,
7,B1,Buffy,BUF,F,Female maturation,4/17/13,C,Barbara,
8,B1,Buffy,BUF,F,Conception,1/11/14,P,Barbara,Bucket
9,B1,Buffy,BUF,F,First Birth,7/13/14,L,Barbara,Bucket
11,B,Buffy,BUF,F,END,12/26/15,,Barbara,
10,B,Buffy,BUF,F,Independent,NA,Natal,Barbara,
1,B1,Buggaboo,BUG,F,DOB,5/12/10,Natal,Birtha,
2,B1,Buggaboo,BUG,F,Independent,8/16/11,Natal,Birtha,
3,B1,Buggaboo,BUG,F,DOD,12/10/11,,Birtha,
5,B1,Buggaboo,BUG,F,END,12/10/11,,Birtha,
4,B1,Buggaboo,BUG,F,START,5/12/10,,Birtha,
1,AMG,Bulldog,BUL,M,START,6/23/09,Bachelor,,
2,B1,Bulldog,BUL,M,Fission,7/24/09,Follower,,
N,AMG,Bulldog,BUL,M,Cyst,8/1/10,,,
3,B1,Bulldog,BUL,M,DOD,12/6/10,Follower,,
5,B1,Bulldog,BUL,M,END,12/6/10,Follower,,
4,unknown,Bulldog,BUL,M,DOB,NA,,,
1,unknown,Bumblebee,BUM,M,DOB,4/19/01,,,
2,G,Bumblebee,BUM,M,START,2/25/10,Leader,,
3,G,Bumblebee,BUM,M,Takes over unit,2/25/10,Leader,,
4,G,Bumblebee,BUM,M,END,12/26/15,,,
1,B,Buna,BUN,F,DOB,12/1/98,Natal,,
6,B,Buna,BUN,F,Birth,12/15/04,L,,Mandrill
7,B,Buna,BUN,F,START,2/1/06,L,,Mandrill
8,B,Buna,BUN,F,Takeover,4/17/06,L,,Mandrill
9,B,Buna,BUN,F,Wean (swell),5/17/06,C,,Mandrill
10,B,Buna,BUN,F,Conception,1/15/07,P,,Kofi
11,B,Buna,BUN,F,Birth,7/17/07,L,,Kofi
12,B,Buna,BUN,F,Wean (swell),8/14/08,C,,Kofi
13,B,Buna,BUN,F,Takeover,7/24/09,C,,
14,B1,Buna,BUN,F,Fission,11/1/09,C,,
15,B1,Buna,BUN,F,Conception,2/14/10,P,,Bianca
16,B1,Buna,BUN,F,Birth,8/16/10,L,,Bianca
17,B1,Buna,BUN,F,Takeover,4/5/13,L,,
18,B1,Buna,BUN,F,Conception,3/18/14,P,,Bajaj
19,B1,Buna,BUN,F,Birth,9/14/14,L,,Bajaj
20,B1,Buna,BUN,F,END,12/26/15,,,
3,B,Buna,BUN,F,Female maturation,NA,C,,
4,B,Buna,BUN,F,First Birth,NA,L,,
2,B,Buna,BUN,F,Independent,NA,Natal,,
5,B,Buna,BUN,F,Wean (swell),NA,C,,Bianca
1,B1,Burpee,BUR,F,DOB,6/1/14,Natal,Barbara,
2,B1,Burpee,BUR,F,START,7/1/14,Natal,Barbara,
3,B1,Burpee,BUR,F,END,4/29/15,Natal,Barbara,
1,B1,Byork,BYO,F,DOB,7/16/10,Natal,Beatrice,
2,B1,Byork,BYO,F,START,7/16/10,Natal,Beatrice,
3,B1,Byork,BYO,F,Independent,2/21/12,Natal,Beatrice,
4,B1,Byork,BYO,F,Takeover,4/5/13,Natal,Beatrice,
5,B1,Byork,BYO,F,Female maturation,4/14/15,Natal,Beatrice,
6,B1,Byork,BYO,F,END,12/26/15,,Beatrice,
1,C3,Caesar,CAE,M,DOB,1/29/13,Natal,Cassie,
2,C3,Caesar,CAE,M,START,1/29/13,Natal,Cassie,
4,C3,Caesar,CAE,M,Fusion,8/31/13,Natal,Cassie,
3,C3,Caesar,CAE,M,Takeover,8/31/13,Natal,Cassie,
5,C3,Caesar,CAE,M,Takeover,9/5/13,Natal,Cassie,
6,C3,Caesar,CAE,M,Independent,1/27/14,Natal,Cassie,
7,C3,Caesar,CAE,M,END,12/26/15,,Cassie,
1,C3,Cag,CAG,M,START,3/17/13,Natal,Chuxi,
1,C3,Cag,CAG,M,DOB,3/17/13,Natal,Chuxi,
3,C3,Cag,CAG,M,Fusion,8/31/13,Natal,Chuxi,
2,C3,Cag,CAG,M,Takeover,8/31/13,Natal,Chuxi,
4,C3,Cag,CAG,M,Fission,9/5/13,Natal,Chuxi,
5,C3,Cag,CAG,M,Takeover,9/5/13,Natal,Chuxi,
6,C3,Cag,CAG,M,DOD,9/16/13,Natal,Chuxi,
7,C3,Cag,CAG,M,END,9/16/13,Natal,Chuxi,
1,C1,Caiperinha,CAI,F,DOB,6/1/13,Natal,Corona,
2,C1,Caiperinha,CAI,F,START,6/1/13,Natal,Corona,
5,C1,Caiperinha,CAI,F,Independent,4/26/14,Natal,Corona,
6,C5,Caiperinha,CAI,F,Fusion,9/20/14,Natal,Corona,
7,C5,Caiperinha,CAI,F,END,12/26/15,Natal,Corona,
1,C,Cake,CAK,F,DOB,9/19/02,Natal,,
3,C,Cake,CAK,F,Female maturation,5/3/07,C,,
4,C,Cake,CAK,F,START,5/3/07,C,,
5,C,Cake,CAK,F,Takeover,1/29/08,C,,
6,C1,Cake,CAK,F,Fission,4/19/08,C,,
7,C3,Cake,CAK,F,Fission,5/27/08,C,,
8,C3,Cake,CAK,F,Conception,10/10/08,P,,Cream
9,C3,Cake,CAK,F,First Birth,4/11/09,L,,Cream
10,C3,Cake,CAK,F,Takeover,1/29/11,L,,Cream
11,C3,Cake,CAK,F,Wean (swell),1/31/11,C,,Cream
12,C3,Cake,CAK,F,DOD,9/9/11,,,
13,C3,Cake,CAK,F,END,9/9/11,,,
2,C,Cake,CAK,F,Independent,NA,Natal,,
1,C,Cali,CAL,F,DOB,7/24/88,Natal,,
6,C,Cali,CAL,F,Birth,3/1/03,L,,Chris
7,C,Cali,CAL,F,Birth,12/1/05,L,,Capricorn
N,C,Cali,CAL,F,Cyst,1/1/06,,,
8,C,Cali,CAL,F,START,1/14/06,L,,Capricorn
9,C,Cali,CAL,F,Wean (swell),12/26/06,C,,Capricorn
10,C,Cali,CAL,F,Conception,6/22/07,P,,Oregon
11,C,Cali,CAL,F,Birth,12/22/07,L,,Oregon
12,C,Cali,CAL,F,Takeover,1/29/08,L,,Oregon
13,C,Cali,CAL,F,Wean (swell),3/10/08,C,,Oregon
14,C1,Cali,CAL,F,Fission,4/19/08,C,,
15,C1,Cali,CAL,F,Fission,5/27/08,C,,
16,C1,Cali,CAL,F,Conception,1/20/09,P,,miscarriage
17,C1,Cali,CAL,F,Takeover,4/11/09,P,,miscarriage
18,C1,Cali,CAL,F,Miscarriage,4/15/09,C,,miscarriage
19,C1,Cali,CAL,F,Conception,7/25/09,P,,Cynthia
20,C1,Cali,CAL,F,Birth,1/24/10,L,,Cynthia
21,C1,Cali,CAL,F,Takeover,3/6/11,L,,Cynthia
22,C1,Cali,CAL,F,Takeover,3/23/11,L,,Cynthia
23,C1,Cali,CAL,F,Wean (swell),3/29/11,C,,Cynthia
24,C1,Cali,CAL,F,Takeover,12/1/11,C,,
25,C1,Cali,CAL,F,Takeover,2/29/12,C,,
26,C1,Cali,CAL,F,Takeover,5/21/12,C,,
27,C1,Cali,CAL,F,Takeover,5/29/12,C,,
28,C1,Cali,CAL,F,Fission,6/1/12,C,,
29,C1,Cali,CAL,F,DOD,7/17/13,C,,
30,C1,Cali,CAL,F,END,7/17/13,,,
5,C,Cali,CAL,F,Birth,NA,L,,Carmen
3,C,Cali,CAL,F,Female maturation,NA,C,,
4,C,Cali,CAL,F,First Birth,NA,L,,
2,C,Cali,CAL,F,Independent,NA,Natal,,
1,C,Cancer,CAN,M,DOB,10/25/06,Natal,Colleen,
2,C,Cancer,CAN,M,START,10/25/06,Natal,Colleen,
3,C2,Cancer,CAN,M,Independent,1/25/08,Natal,Colleen,
4,C2,Cancer,CAN,M,END,NA,Natal,Colleen,
1,C,Capricorn,CAP,F,DOB,12/1/05,Natal,Cali,
2,C,Capricorn,CAP,F,Independent,12/26/06,Natal,Cali,
3,C,Capricorn,CAP,F,Takeover,1/29/08,,Cali,
4,C1,Capricorn,CAP,F,Fission,4/19/08,,Cali,
5,C1,Capricorn,CAP,F,Fission,5/27/08,,Cali,
6,C1,Capricorn,CAP,F,Takeover,4/11/09,,Cali,miscarriage
7,C1,Capricorn,CAP,F,START,12/1/05,,Cali,
8,C1,Capricorn,CAP,F,Takeover,3/6/11,,Cali,
9,C1,Capricorn,CAP,F,Takeover,3/23/11,,Cali,
10,C1,Capricorn,CAP,F,Female maturation,6/20/11,C,Cali,
11,C1,Capricorn,CAP,F,Takeover,12/1/11,C,Cali,
12,C1,Capricorn,CAP,F,Takeover,2/29/12,C,Cali,
13,C1,Capricorn,CAP,F,Takeover,5/21/12,C,Cali,
14,C1,Capricorn,CAP,F,Takeover,5/29/12,C,Cali,
15,C4,Capricorn,CAP,F,Fission,6/1/12,P,Cali,
16,C1,Capricorn,CAP,F,Conception,7/21/12,P,Cali,Cepheus
17,C4,Capricorn,CAP,F,First Birth,1/29/13,L,Cali,Cepheus
18,C4,Capricorn,CAP,F,Inf Death,3/28/13,C,Cali,Cep
19,C4,Capricorn,CAP,F,Mom died,7/18/13,,Cali,
20,C4,Capricorn,CAP,F,Conception,8/24/13,P,Cali,Copernicus
21,C4,Capricorn,CAP,F,Birth,2/23/14,L,Cali,Copernicus
23,C5,Capricorn,CAP,F,Fusion,9/20/14,L,Cali,Copernicus
22,C4,Capricorn,CAP,F,Takeover,9/20/14,L,Cali,Copernicus
24,C5,Capricorn,CAP,F,Wean (swell),10/15/14,C,Cali,Copernicus
25,C5,Capricorn,CAP,F,END,12/26/15,,Cali,
1,C,Carmen,CAR,F,DOB,3/1/97,Natal,Cali,
5,C,Carmen,CAR,F,Birth,3/2/04,L,Cali,Coco
6,C,Carmen,CAR,F,Birth,5/1/04,L,Cali,Oryx
7,C,Carmen,CAR,F,START,2/1/06,C,Cali,
8,C,Carmen,CAR,F,Conception,7/17/06,P,Cali,Taurus
9,C,Carmen,CAR,F,Birth,1/16/07,L,Cali,Taurus
10,C,Carmen,CAR,F,Wean (swell),1/26/08,C,Cali,Taurus
11,C,Carmen,CAR,F,Takeover,1/29/08,C,Cali,
12,C1,Carmen,CAR,F,Fission,4/19/08,C,Cali,
13,C1,Carmen,CAR,F,Fission,5/27/08,C,Cali,
14,C1,Carmen,CAR,F,Takeover,4/11/09,C,Cali,
15,C1,Carmen,CAR,F,Conception,8/30/09,P,Cali,Clymax
16,C1,Carmen,CAR,F,Birth,3/1/10,L,Cali,Clymax
17,C1,Carmen,CAR,F,Takeover,3/6/11,L,Cali,Clymax
18,C1,Carmen,CAR,F,Takeover,3/23/11,L,Cali,Clymax
19,C1,Carmen,CAR,F,Wean (swell),3/29/11,C,Cali,Clymax
20,C1,Carmen,CAR,F,Takeover,12/1/11,C,Cali,
21,C1,Carmen,CAR,F,Takeover,2/29/12,C,Cali,
22,C1,Carmen,CAR,F,Takeover,5/21/12,C,Cali,
23,C1,Carmen,CAR,F,Takeover,5/29/12,C,Cali,
24,C1,Carmen,CAR,F,Fission,6/1/12,C,Cali,
25,C1,Carmen,CAR,F,Conception,3/27/13,P,Cali,Cristos
26,C1,Carmen,CAR,F,Mom died,7/18/13,,Cali,
29,C1,Carmen,CAR,F,Birth,9/26/13,L,Cali,Cristos
30,C5,Carmen,CAR,F,Fusion,9/20/14,L,Cali,Cristos
31,C5,Carmen,CAR,F,END,12/26/15,,Cali,
3,C,Carmen,CAR,F,Female maturation,NA,C,Cali,
4,C,Carmen,CAR,F,First Birth,NA,L,Cali,
2,C,Carmen,CAR,F,Independent,NA,Natal,Cali,
1,C,Cassie,CAS,F,DOB,9/4/02,Natal,,
3,C,Cassie,CAS,F,START,4/12/07,,,
4,C,Cassie,CAS,F,Female maturation,4/18/07,C,,
5,C,Cassie,CAS,F,Takeover,1/29/08,C,,
6,C1,Cassie,CAS,F,Fission,4/19/08,C,,
7,C3,Cassie,CAS,F,Fission,5/27/08,C,,
8,C3,Cassie,CAS,F,Conception,8/21/08,P,,Clover
9,C3,Cassie,CAS,F,First Birth,2/20/09,L,,Clover
10,C3,Cassie,CAS,F,Wean (swell),10/5/10,C,,Clover
11,C3,Cassie,CAS,F,Conception,10/21/10,P,,miscarriage
12,C3,Cassie,CAS,F,Takeover,1/29/11,P,,miscarriage
13,C3,Cassie,CAS,F,Miscarriage,1/30/11,C,,
14,C3,Cassie,CAS,F,Conception,3/22/11,P,,Cranberry
15,C3,Cassie,CAS,F,Birth,9/21/11,L,,Cranberry
16,C3,Cassie,CAS,F,Takeover,5/30/12,L,,Cranberry
17,C3,Cassie,CAS,F,Takeover,6/1/12,L,,Cranberry
18,C3,Cassie,CAS,F,Inf Death,6/15/12,C,,Cranberry
19,C3,Cassie,CAS,F,Conception,7/31/12,P,,Caesar
20,C3,Cassie,CAS,F,Birth,1/29/13,L,,Caesar
21,C3,Cassie,CAS,F,Takeover,8/31/13,L,,Caesar
22,C3,Cassie,CAS,F,Wean (swell),2/10/14,C,,Caesar
23,C3,Cassie,CAS,F,Conception,4/18/15,P,,Cersei
24,C3,Cassie,CAS,F,Birth,10/15/15,L,,Cersei
25,C3,Cassie,CAS,F,END,12/26/15,,,
2,C,Cassie,CAS,F,Independent,NA,Natal,,
1,C4,Cauliflower,CAU,F,DOB,2/8/13,Natal,Cee,
2,C4,Cauliflower,CAU,F,START,2/8/13,,Cee,
4,C4,Cauliflower,CAU,F,Independent,2/27/14,Natal,Cee,
3,C4,Cauliflower,CAU,F,Mom died,2/27/14,,Cee,
5,C5,Cauliflower,CAU,F,Fusion,9/20/14,Natal,Cee,
6,C4,Cauliflower,CAU,F,Takeover,9/22/14,Natal,Cee,
7,C5,Cauliflower,CAU,F,END,12/26/15,,Cee,
1,C1,Ccc,CCC,F,DOB,12/20/12,Natal,Coo,
2,C1,Ccc,CCC,F,START,12/20/12,,Coo,
4,C1,Ccc,CCC,F,DOD,12/21/12,,Coo,
5,C1,Ccc,CCC,F,END,12/21/12,,Coo,
3,C1,Ccc,CCC,F,Mom died,12/21/12,,,
1,C,Cecelia,CEC,F,DOB,6/15/05,Natal,Celia,
2,C,Cecelia,CEC,F,START,1/1/06,,Celia,
4,C,Cecelia,CEC,F,DOD,9/13/06,,Celia,
5,C,Cecelia,CEC,F,END,9/13/06,,Celia,
3,C,Cecelia,CEC,F,Mom died,9/13/06,,,
1,C,Cee,CEE,F,DOB,2/15/03,Natal,,
2,C,Cee,CEE,F,Female maturation,1/25/08,C,,
3,C,Cee,CEE,F,START,1/25/08,C,,
4,C,Cee,CEE,F,Takeover,1/29/08,C,,
5,C1,Cee,CEE,F,Fission,4/19/08,C,,
6,C1,Cee,CEE,F,Fission,5/27/08,C,,
